NYSE:VZ,10/6/2017,49.86,48.79,-2.146008825,dividend,http://kldaily.com/as-verizon-communications-inc-vz-shares-declined-park-national-corp-has-boosted-by-4-95-million-its-holding/,,,,,,,,,,,,,,
NYSE:VZ,10/19/2017,48.12,49.73,3.345802161,earning reports,https://www.cnbc.com/2017/10/19/verizon-earnings-q3-2017.html,https://www.usatoday.com/story/tech/news/2017/10/19/verizon-sees-more-signs-pay-tv-cord-cutting/779249001/,http://nypost.com/2017/10/19/verizon-subscriptions-spike-after-unlimited-data-offer/,,,,,,,,,,,,
NASDAQ:YHOO,1/24/2017,41.99,43.99,4.763038819,earnings,http://markets.businessinsider.com/news/stocks/yahoo-stock-price-january-24-2017-2017-1-1001690347,http://finance.yahoo.com/news/yahoo-earnings-boost-share-price-122002019.html,http://www.cnbc.com/2017/01/23/yahoo-to-report-fourth-quarter-q4-2016-earnings.html,https://www.recode.net/2017/1/23/14363042/last-yahoo-earnings-beats-expectations,,,,,,,,,,,
NASDAQ:YHOO,2/15/2017,45,45.69,1.533333333,acquisitions,http://www.cnbc.com/2017/02/15/yahoo-rallies-amid-report-verizon-said-to-tentatively-reached-revised-deal.html,https://www.wsj.com/articles/verizon-yahoo-near-revised-deal-that-cuts-price-of-tech-firm-by-about-300-million-1487175822,https://www.bloomberg.com/news/articles/2017-02-15/verizon-said-to-reach-revised-price-for-yahoo-in-wake-of-hacks,https://www.usatoday.com/story/tech/news/2017/02/15/yahoo-revised-verizon-deal/97941838/,http://www.reuters.com/article/us-yahoo-m-a-verizon-idUSKBN15U21R,https://www.forbes.com/sites/briansolomon/2017/02/15/verizon-and-yahoo-set-to-revise-deal-with-300-million-haircut/#c6081af5c0c1,https://www.theverge.com/2017/2/15/14624368/verizon-yahoo-acquisition-offer-250-million-cut,,,,,,,,
NASDAQ:YHOO,2/21/2017,45.09,46.22,2.506098913,acquisitions,https://www.bloomberg.com/news/articles/2017-02-21/verizon-said-to-reach-deal-for-lowered-yahoo-price-after-hacks,https://techcrunch.com/2017/02/21/verizon-knocks-350m-off-yahoo-sale-after-data-breaches-now-valued-at-4-48b/,http://www.prnewswire.com/news-releases/verizon-and-yahoo-amend-terms-of-definitive-agreement-300410420.html,http://www.reuters.com/article/us-yahoo-m-a-verizon-idUSKBN1601EK,https://www.nytimes.com/2017/02/21/technology/verizon-will-pay-350-million-less-for-yahoo.html,https://www.washingtonpost.com/news/the-switch/wp/2017/02/21/why-verizon-is-still-buying-yahoo-on-sale-despite-that-epic-security-breach/?utm_term=.1a7741ec88b7,https://www.usnews.com/news/business/articles/2017-02-21/yahoo-salvages-verizon-deal-with-350-million-discount,,,,,,,,
NASDAQ:AABA,8/17/2017,60.65,62.2,2.555647156,riding alibaba's success,http://www.investopedia.com/news/altaba-stock-riding-alibabas-earnings-results/,http://www.investors.com/news/technology/altaba-enjoying-the-ride-as-alibaba-beats-expectations/,http://www.investopedia.com/news/13fs-one-most-popular-stocks-q2-altaba-sec-filing/,,,,,,,,,,,,
NASDAQ:AABA,10/25/2017,66.6,65.65,-1.426426426,,https://www.analystsbuzz.com/2017/10/25/altaba-inc-aaba-24-30-off-from-200-sma/,,,,,,,,,,,,,,
NASDAQ:FB,2/22/2017,133.53,136.66,2.344042537,collaboration,https://www.bloomberg.com/news/articles/2017-02-22/facebook-said-in-talks-to-stream-major-league-baseball-games,http://fortune.com/2017/02/22/facebook-video-tv-mlb/,http://www.reuters.com/article/us-facebook-mlb-idUSKBN1602MY,http://www.thedrum.com/news/2017/02/22/facebook-line-weekly-mlb-match-live-streams,http://www.investors.com/news/live-streamed-baseball-might-be-coming-to-facebook-says-reuters/,http://www.tubefilter.com/2017/02/21/facebook-major-league-baseball-mlb/,https://www.theverge.com/2017/2/21/14693168/facebook-major-league-baseball-streaming-sports-deal,,,,,,,,
NASDAQ:FB,6/8/2017,154.71,149.6,-3.302953914,degraded by analyst,http://www.investors.com/news/technology/forget-fang-goldman-adds-apple-microsoft-faamg-to-tech-leaders/,http://www.businessinsider.com/tech-stocks-are-getting-slammed-2017-6,http://www.cnbc.com/2017/06/09/fang-stocks-slammed-goldman-compares-them-to-tech-bubble.html,,,,,,,,,,,,
NASDAQ:FB,7/26/2017,165.61,170.44,2.91649055,earning reports,https://www.inc.com/sonya-mann/facebook-second-quarter-earnings.html,https://www.cnbc.com/2017/07/26/facebook-earnings-q2-2017.html,https://techcrunch.com/2017/07/26/facebook-earnings-q2-2017/,http://adage.com/article/digital/facebook-brands-ready-6-video-ads/309929/,https://qz.com/1039239/facebook-fb-q2-2017-earnings/,http://blogs.marketwatch.com/thetell/2017/07/26/facebook-earnings-put-instagram-in-focus-amid-shift-in-newsfeed-ads-live-blog/,http://www.nasdaq.com/article/earnings-confirm-facebook-is-better-investment-than-twitter-cm822554,,,,,,,,
